author,updated_at,like_count,text,public
@brandondoyle9628,2024-03-19T01:57:14Z,0,This is the most misleading trailer I’ve ever watched,True
@bojanatesovic5386,2024-03-18T06:18:51Z,0,"Na guglu nadjoh da je romanticna komedija, nije vec pretuzan od pocetka do kraja, za moj pojam malo usporen i monoton al nije los",True
@junedpathan221,2024-03-17T19:46:18Z,17,"Totally Red flag movie, if you are married than move on don’t stay in touch with your ex , it will have negative consequences on marriage life and your partner",True
@RAUCANO2,2024-03-17T12:25:26Z,0,"Esa película,  me causó emociones.",True
@haha5809,2024-03-17T06:10:47Z,2,This is not romance this is pure harlot and cheating,True
@labguru7628,2024-03-17T00:06:52Z,1,"Overrated in my opinion. Not bad, but just dissapointed that I didn't get emotionally invested in the story being told like I had hoped. The movie had one good scene, and that was between Nora and her Husband, and not the childhood sweetheart.",True
@dukeon,2024-03-16T22:42:19Z,1,*Greta Lee* was snubbed for an Oscar nomination. Should have replaced Annette Benning (Nyad).,True
@dukeon,2024-03-16T22:39:49Z,0,Cat Power song in the trailer on top of everything else 😭,True
@julianag.f.5219,2024-03-16T21:35:29Z,0,My heart was so small while I was watching it 😔,True
@giancarloriscovalentin1865,2024-03-16T02:12:59Z,3,Simp Movie. No self respect for the husband,True
@biggdogg1975,2024-03-15T19:53:56Z,1,This movie looks devastating to my psyche,True
@loll7880,2024-03-15T14:54:29Z,0,I was lost ... tried my best to understand what this movie was trying to say.. perhaps it is because I am Korean Korean,True
@jgvallega5055,2024-03-15T06:44:03Z,0,Reminds me a lot of Wong Kar Wai. Really pulls an emotional string making it feel familiar without experiencing it first hand.,True
@wanessa5258,2024-03-14T17:21:21Z,0,So beautiful 🥰♥️🙌,True
@drebue7065,2024-03-14T11:07:12Z,3,So it's a story of a cheating wife lmao,True
@withallduerespectcompletely,2024-03-13T23:30:50Z,0,인연,True
@mohanvetrivelan9980,2024-03-13T18:57:15Z,1,"1:19 

Remembering 96 - tamil movie directed by prem..
Ft.vijaysethupathi ,Trisha",True
@devarakondathrinathkumar3929,2024-03-13T18:00:06Z,0,I love the scene when the English husband feels inferior to the Korean dreams of her wife.,True
@yashwanth4395,2024-03-13T16:45:57Z,2,Why does this movie looks like its about cheating on your husband.,True
@Lina-iii,2024-03-12T01:26:16Z,3,This was very boring. I don’t get the hype 😐,True
@dilshan1284,2024-03-11T12:33:25Z,1,Haven’t watched this yet but looks very similar to the Tamil movie 96.,True
@jescarray8607,2024-03-11T12:25:01Z,0,Great film 😊,True
@peggyfontanil3112,2024-03-11T09:52:05Z,0,Cat Power sings this versión of Stay,True
@huggybear441,2024-03-11T08:20:17Z,0,l clicked immediately thinking it's BL!,True
@Sanghui23,2024-03-11T03:53:27Z,0,I just watched it and Loved it,True
