author,updated_at,like_count,text,public
@virtualworlddisorderrealit1848,2024-02-18T03:11:31Z,0,"Where is this school where all the boys have puffy girl hair first thing in the morning? Fascinating how hollywood is turning boys into girls right before our very eyes! Or am I missing them mysteriously in the real world? Is this to draw in tween girl viewers to an R rated film? Then there's the cafeteria lady with the hollywood extension bun??? what year is it supposed to be, because that old TV tells me it's before black women ditched their real hair... WTF And this has how many nominations? ILMAO",True
@zillsburyy1,2024-02-18T01:27:42Z,1,this is a rip off of the breakfast club,True
@ellsay8987,2024-02-17T22:19:51Z,0,This was best Christmas live action film since Elf,True
@RandomBowlerDude,2024-02-17T18:22:16Z,0,"As a candlepin bowler, I share the sentiment expressed in this film.",True
@raflyy2007,2024-02-16T03:26:22Z,1,Legend,True
@Iwantmymtv,2024-02-14T00:04:16Z,2,Best movie of the year for me. Should win all the awards this season. Don't understand the success of Oppenheimer and Barbie. Both are so overrated. But this movie is a little gem. Paul Giamatti gives an amazing performance.,True
@Shrimpstar518,2024-02-12T20:06:43Z,0,woah...,True
@TanyaKuznena,2024-02-11T20:14:05Z,2,From Russia! This is an excellent film!! A friend recommended,True
@mariagasior9585,2024-02-11T08:38:56Z,0,Would you recommend this movie to teenagers - 14 years old?,True
@frozenthingsstudios2452,2024-02-11T06:32:13Z,0,"Filmmakers: This is an indie film. 





Me: This is actually a blockbusters. A Forrest Gump-like blockbuster.",True
@head-clanka69,2024-02-09T03:57:29Z,0,"No amount of hot lead actresses can get me to watch boring movies

But please keep trying",True
@Kevinnomad,2024-02-07T12:53:56Z,1,Introduces wholesome love that has been missing from cinema for years,True
@jagoz7465,2024-02-06T22:39:08Z,0,Ahh the film that literally nobody is talking about!,True
@McDylanNuggets,2024-02-05T19:22:48Z,0,"What is the song at the beginning? I know it, but can't remember the name!",True
@c0wboylikeme,2024-02-05T07:19:56Z,2,i love this movie so much,True
@walterainsworth6154,2024-02-05T02:14:34Z,0,Anyone know the song that comes on when it gets more serious? It sounds amazing,True
@vtsn.elessa,2024-02-04T21:17:11Z,4,THIS WAS SOOOOO GOOD,True
@Gregory-xx3ny,2024-02-04T16:25:24Z,0,👍 I like it,True
@z_stuartoliver,2024-02-04T03:30:24Z,2,the moment I heard the trailer voice i knew I'm gonna love this,True
@deningunapartefilms8257,2024-02-03T21:15:02Z,0,The 80s 90s movie trailers narrator it's a gem in this trailer,True
@noloparlour5822,2024-02-03T10:13:26Z,0,"Chuck Rhodes not chasing Bobby Axelrod, yes from me!",True
@andrewkamoha4666,2024-02-02T15:18:39Z,1,2:18 Does *Paul Giamatti* indeed have such *lazy eyes* ?,True
@timcarter817,2024-02-02T06:46:53Z,1,This movie was absolutely amazing. Should win Best Picture imo,True
@Pradeepshantha860,2024-02-01T13:28:46Z,1,Such a beautiful movie. Had me in tears. Happy tears that is.,True
@glr,2024-02-01T09:45:33Z,1,They censored the antique pornography for the trailer.  Lame.,True
@shadaviongrant7605,2024-02-01T06:44:33Z,1,Da’Vine Joy Randolph will win the Oscar for Best Supporting Actress !!!,True
